HIT_Id,annotator,method_i,method_j,topic,criterion,i greater j?
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A2YO837C0O1E91,H3,H2,1028,Readability,1
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A10443E11ZWEHJ,H3,H2,1028,Readability,1
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A2ET3KM3IE33MM,H3,H2,1028,Readability,0
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A9EQ4FWCUQVBL,Submodular,H1,1011,Readability,1
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,ARVXIBUCA8WDZ,Submodular,H1,1011,Readability,0
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A14OPFM8OFA4WF,Submodular,H1,1011,Readability,0
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A17D6BK59S31BM,Submodular,H1,1011,Readability,0
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A2YO837C0O1E91,Submodular,H1,1011,Readability,0
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A10443E11ZWEHJ,Submodular,H1,1011,Readability,1
33BFF6QPI0A5DYAANXLDDQR6JM5W3Q,A2ET3KM3IE33MM,Submodular,H1,1011,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A3O1I9MATO3ZZN,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,ARVXIBUCA8WDZ,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A9EQ4FWCUQVBL,MMR*,H2,1027,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,AYJGJAIY0EXW,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A14OPFM8OFA4WF,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A17D6BK59S31BM,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A1SN0UU3V61IIM,MMR*,H2,1027,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A3O1I9MATO3ZZN,H3,MMR*,1039,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,ARVXIBUCA8WDZ,H3,MMR*,1039,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A9EQ4FWCUQVBL,H3,MMR*,1039,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,AYJGJAIY0EXW,H3,MMR*,1039,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A14OPFM8OFA4WF,H3,MMR*,1039,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A17D6BK59S31BM,H3,MMR*,1039,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A1SN0UU3V61IIM,H3,MMR*,1039,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A3O1I9MATO3ZZN,H3,MMR*,1008,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,ARVXIBUCA8WDZ,H3,MMR*,1008,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A9EQ4FWCUQVBL,H3,MMR*,1008,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,AYJGJAIY0EXW,H3,MMR*,1008,Readability,1
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A14OPFM8OFA4WF,H3,MMR*,1008,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A17D6BK59S31BM,H3,MMR*,1008,Readability,0
3S1WOPCJFFSMHCQ85IJU7R1V8FMJE9,A1SN0UU3V61IIM,H3,MMR*,1008,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A3O1I9MATO3ZZN,H1,H4,1036,Readability,1
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,ARVXIBUCA8WDZ,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A17D6BK59S31BM,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A9EQ4FWCUQVBL,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14XECI3XLI39H,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14OPFM8OFA4WF,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A2ET3KM3IE33MM,H1,H4,1036,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A3O1I9MATO3ZZN,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,ARVXIBUCA8WDZ,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A17D6BK59S31BM,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A9EQ4FWCUQVBL,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14XECI3XLI39H,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14OPFM8OFA4WF,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A2ET3KM3IE33MM,Submodular,H3,1027,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A3O1I9MATO3ZZN,PG-MMR,Submodular,1031,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,ARVXIBUCA8WDZ,PG-MMR,Submodular,1031,Readability,1
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A17D6BK59S31BM,PG-MMR,Submodular,1031,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A9EQ4FWCUQVBL,PG-MMR,Submodular,1031,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14XECI3XLI39H,PG-MMR,Submodular,1031,Readability,0
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A14OPFM8OFA4WF,PG-MMR,Submodular,1031,Readability,1
3AXFSPQOYPXENQQ40T30P9MVKG1JFR,A2ET3KM3IE33MM,PG-MMR,Submodular,1031,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2ET3KM3IE33MM,H2,H3,1050,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A9EQ4FWCUQVBL,H2,H3,1050,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,ARVXIBUCA8WDZ,H2,H3,1050,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A17D6BK59S31BM,H2,H3,1050,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A14OPFM8OFA4WF,H2,H3,1050,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,AHP3TKMY58D8Z,H2,H3,1050,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2YO837C0O1E91,H2,H3,1050,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2ET3KM3IE33MM,H4,H2,1021,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A9EQ4FWCUQVBL,H4,H2,1021,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,ARVXIBUCA8WDZ,H4,H2,1021,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A17D6BK59S31BM,H4,H2,1021,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A14OPFM8OFA4WF,H4,H2,1021,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,AHP3TKMY58D8Z,H4,H2,1021,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2YO837C0O1E91,H4,H2,1021,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2ET3KM3IE33MM,H1,H4,1029,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A9EQ4FWCUQVBL,H1,H4,1029,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,ARVXIBUCA8WDZ,H1,H4,1029,Readability,0
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A17D6BK59S31BM,H1,H4,1029,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A14OPFM8OFA4WF,H1,H4,1029,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,AHP3TKMY58D8Z,H1,H4,1029,Readability,1
3LB1BGHFL1VE1K34HD9SG0GKOTITY3,A2YO837C0O1E91,H1,H4,1029,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,ARVXIBUCA8WDZ,H1,PG-MMR,1045,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2ET3KM3IE33MM,H1,PG-MMR,1045,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A9EQ4FWCUQVBL,H1,PG-MMR,1045,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A17D6BK59S31BM,H1,PG-MMR,1045,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A14OPFM8OFA4WF,H1,PG-MMR,1045,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2YO837C0O1E91,H1,PG-MMR,1045,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A3O1I9MATO3ZZN,H1,PG-MMR,1045,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,ARVXIBUCA8WDZ,H1,Submodular,1024,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2ET3KM3IE33MM,H1,Submodular,1024,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A9EQ4FWCUQVBL,H1,Submodular,1024,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A17D6BK59S31BM,H1,Submodular,1024,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A14OPFM8OFA4WF,H1,Submodular,1024,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2YO837C0O1E91,H1,Submodular,1024,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A3O1I9MATO3ZZN,H1,Submodular,1024,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,ARVXIBUCA8WDZ,MMR*,H4,1015,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2ET3KM3IE33MM,MMR*,H4,1015,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A9EQ4FWCUQVBL,MMR*,H4,1015,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A17D6BK59S31BM,MMR*,H4,1015,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A14OPFM8OFA4WF,MMR*,H4,1015,Readability,1
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A2YO837C0O1E91,MMR*,H4,1015,Readability,0
3S37Y8CWI7ZQVUTENBQWNVJCXM1W4B,A3O1I9MATO3ZZN,MMR*,H4,1015,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A9EQ4FWCUQVBL,H4,Submodular,1008,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,AHP3TKMY58D8Z,H4,Submodular,1008,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A17D6BK59S31BM,H4,Submodular,1008,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,ARVXIBUCA8WDZ,H4,Submodular,1008,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A2YO837C0O1E91,H4,Submodular,1008,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A14OPFM8OFA4WF,H4,Submodular,1008,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A3O1I9MATO3ZZN,H4,Submodular,1008,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A9EQ4FWCUQVBL,H4,H3,1004,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,AHP3TKMY58D8Z,H4,H3,1004,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A17D6BK59S31BM,H4,H3,1004,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,ARVXIBUCA8WDZ,H4,H3,1004,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A2YO837C0O1E91,H4,H3,1004,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A14OPFM8OFA4WF,H4,H3,1004,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A3O1I9MATO3ZZN,H4,H3,1004,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A9EQ4FWCUQVBL,H2,MMR*,1045,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,AHP3TKMY58D8Z,H2,MMR*,1045,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A17D6BK59S31BM,H2,MMR*,1045,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,ARVXIBUCA8WDZ,H2,MMR*,1045,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A2YO837C0O1E91,H2,MMR*,1045,Readability,0
34O39PNDK5758XX13WQD8AH1FZ3RB9,A14OPFM8OFA4WF,H2,MMR*,1045,Readability,1
34O39PNDK5758XX13WQD8AH1FZ3RB9,A3O1I9MATO3ZZN,H2,MMR*,1045,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A17D6BK59S31BM,H4,H2,1019,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A9EQ4FWCUQVBL,H4,H2,1019,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,ARVXIBUCA8WDZ,H4,H2,1019,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A2YO837C0O1E91,H4,H2,1019,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A10443E11ZWEHJ,H4,H2,1019,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A14OPFM8OFA4WF,H4,H2,1019,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A3O1I9MATO3ZZN,H4,H2,1019,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A17D6BK59S31BM,H4,H2,1027,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A9EQ4FWCUQVBL,H4,H2,1027,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,ARVXIBUCA8WDZ,H4,H2,1027,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A2YO837C0O1E91,H4,H2,1027,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A10443E11ZWEHJ,H4,H2,1027,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A14OPFM8OFA4WF,H4,H2,1027,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A3O1I9MATO3ZZN,H4,H2,1027,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A17D6BK59S31BM,MMR*,PG-MMR,1046,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A9EQ4FWCUQVBL,MMR*,PG-MMR,1046,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,ARVXIBUCA8WDZ,MMR*,PG-MMR,1046,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A2YO837C0O1E91,MMR*,PG-MMR,1046,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A10443E11ZWEHJ,MMR*,PG-MMR,1046,Readability,1
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A14OPFM8OFA4WF,MMR*,PG-MMR,1046,Readability,0
36GJS3V78UPK1QMZBD9I7UM7LV1JGQ,A3O1I9MATO3ZZN,MMR*,PG-MMR,1046,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,ARVXIBUCA8WDZ,H4,H3,1005,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A9EQ4FWCUQVBL,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,AHP3TKMY58D8Z,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A17D6BK59S31BM,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A10443E11ZWEHJ,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A2YO837C0O1E91,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A14OPFM8OFA4WF,H4,H3,1005,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,ARVXIBUCA8WDZ,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A9EQ4FWCUQVBL,H3,H4,1026,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,AHP3TKMY58D8Z,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A17D6BK59S31BM,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A10443E11ZWEHJ,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A2YO837C0O1E91,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A14OPFM8OFA4WF,H3,H4,1026,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,ARVXIBUCA8WDZ,H2,Submodular,1043,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A9EQ4FWCUQVBL,H2,Submodular,1043,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,AHP3TKMY58D8Z,H2,Submodular,1043,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A17D6BK59S31BM,H2,Submodular,1043,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A10443E11ZWEHJ,H2,Submodular,1043,Readability,1
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A2YO837C0O1E91,H2,Submodular,1043,Readability,0
3PKVGQTFIGJ1L5QCDO4XGLF208LYRV,A14OPFM8OFA4WF,H2,Submodular,1043,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A23KAJRDVCVGOE,H2,H1,1018,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A3O1I9MATO3ZZN,H2,H1,1018,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,ARVXIBUCA8WDZ,H2,H1,1018,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A9EQ4FWCUQVBL,H2,H1,1018,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A14OPFM8OFA4WF,H2,H1,1018,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A17D6BK59S31BM,H2,H1,1018,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A2ET3KM3IE33MM,H2,H1,1018,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A23KAJRDVCVGOE,Submodular,H4,1047,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A3O1I9MATO3ZZN,Submodular,H4,1047,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,ARVXIBUCA8WDZ,Submodular,H4,1047,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A9EQ4FWCUQVBL,Submodular,H4,1047,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A14OPFM8OFA4WF,Submodular,H4,1047,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A17D6BK59S31BM,Submodular,H4,1047,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A2ET3KM3IE33MM,Submodular,H4,1047,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A23KAJRDVCVGOE,MMR*,H4,1033,Readability,1
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A3O1I9MATO3ZZN,MMR*,H4,1033,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,ARVXIBUCA8WDZ,MMR*,H4,1033,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A9EQ4FWCUQVBL,MMR*,H4,1033,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A14OPFM8OFA4WF,MMR*,H4,1033,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A17D6BK59S31BM,MMR*,H4,1033,Readability,0
335HHSX8CC4LY0HILN5PPW3VVBHHD9,A2ET3KM3IE33MM,MMR*,H4,1033,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A3O1I9MATO3ZZN,Submodular,H3,1016,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A9EQ4FWCUQVBL,Submodular,H3,1016,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,ARVXIBUCA8WDZ,Submodular,H3,1016,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A14OPFM8OFA4WF,Submodular,H3,1016,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A17D6BK59S31BM,Submodular,H3,1016,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A10443E11ZWEHJ,Submodular,H3,1016,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A2YO837C0O1E91,Submodular,H3,1016,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A3O1I9MATO3ZZN,MMR*,Submodular,1048,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A9EQ4FWCUQVBL,MMR*,Submodular,1048,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,ARVXIBUCA8WDZ,MMR*,Submodular,1048,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A14OPFM8OFA4WF,MMR*,Submodular,1048,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A17D6BK59S31BM,MMR*,Submodular,1048,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A10443E11ZWEHJ,MMR*,Submodular,1048,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A2YO837C0O1E91,MMR*,Submodular,1048,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A3O1I9MATO3ZZN,PG-MMR,MMR*,1041,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A9EQ4FWCUQVBL,PG-MMR,MMR*,1041,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,ARVXIBUCA8WDZ,PG-MMR,MMR*,1041,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A14OPFM8OFA4WF,PG-MMR,MMR*,1041,Readability,1
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A17D6BK59S31BM,PG-MMR,MMR*,1041,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A10443E11ZWEHJ,PG-MMR,MMR*,1041,Readability,0
3PKJ68EHDMVY1MHAVJR0SUY80VEJHP,A2YO837C0O1E91,PG-MMR,MMR*,1041,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,AHP3TKMY58D8Z,H4,H3,1022,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A23KAJRDVCVGOE,H4,H3,1022,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A2ET3KM3IE33MM,H4,H3,1022,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A9EQ4FWCUQVBL,H4,H3,1022,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A17D6BK59S31BM,H4,H3,1022,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A2YO837C0O1E91,H4,H3,1022,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,ARVXIBUCA8WDZ,H4,H3,1022,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,AHP3TKMY58D8Z,MMR*,H2,1023,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A23KAJRDVCVGOE,MMR*,H2,1023,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A2ET3KM3IE33MM,MMR*,H2,1023,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A9EQ4FWCUQVBL,MMR*,H2,1023,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A17D6BK59S31BM,MMR*,H2,1023,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A2YO837C0O1E91,MMR*,H2,1023,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,ARVXIBUCA8WDZ,MMR*,H2,1023,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,AHP3TKMY58D8Z,MMR*,H3,1005,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,A23KAJRDVCVGOE,MMR*,H3,1005,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A2ET3KM3IE33MM,MMR*,H3,1005,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A9EQ4FWCUQVBL,MMR*,H3,1005,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A17D6BK59S31BM,MMR*,H3,1005,Readability,1
344M16OZKHEI02HTKGBM0YICHZREN8,A2YO837C0O1E91,MMR*,H3,1005,Readability,0
344M16OZKHEI02HTKGBM0YICHZREN8,ARVXIBUCA8WDZ,MMR*,H3,1005,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,ABS83QIWSMZ9,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A9EQ4FWCUQVBL,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,ARVXIBUCA8WDZ,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A17D6BK59S31BM,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A2YO837C0O1E91,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A14OPFM8OFA4WF,H4,PG-MMR,1010,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A2ET3KM3IE33MM,H4,PG-MMR,1010,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,ABS83QIWSMZ9,H1,H2,1008,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,A9EQ4FWCUQVBL,H1,H2,1008,Readability,1
33QQ60S6ARHW42M89AOTT482VUAU0U,ARVXIBUCA8WDZ,H1,H2,1008,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,A17D6BK59S31BM,H1,H2,1008,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,A2YO837C0O1E91,H1,H2,1008,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,A14OPFM8OFA4WF,H1,H2,1008,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,A2ET3KM3IE33MM,H1,H2,1008,Readability,0
33QQ60S6ARHW42M89AOTT482VUAU0U,ABS83QIWSMZ9,H3,H1,1040,Readability,0
